Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
2,12,1,17,0,1,1,22,27,10,10,1,0,0,1,1,0,0.2830188679245283,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,0.0,0.7555555555555555,0.5785997357992074,0
1,12,1,10,1,9,1,22,27,10,10,0,0,0,1,1,0,0.5660377358490565,0,3,9,9,9,0.6946284032376747,0,3,7,7,7,0.7999999999999999,0,0.37209302325581406,0.4888888888888888,0.7661822985468957,2
5,12,1,17,0,1,1,22,27,10,10,0,0,0,1,1,1,0.3773584905660377,0,0,5,8,5,0.6887417218543046,0,0,5,11,4,0.717948717948718,2,0.9999999999999999,0.24444444444444446,0.4147952443857331,0
2,12,1,3,0,1,1,13,1,5,9,0,0,0,1,1,0,0.45283018867924524,0,6,10,10,10,0.6622516556291391,0,3,7,7,7,0.6538461538461537,0,0.37209302325581406,0.4888888888888888,0.7661822985468957,2
2,12,1,4,1,1,1,22,27,10,7,0,0,0,1,1,0,0.8113207547169812,0,17,18,18,18,0.7476085356880059,0,11,13,13,13,0.7662721893491123,0,0.9186046511627907,0.7999999999999999,0.0,2
2,12,1,11,1,1,1,1,14,10,10,0,0,0,1,1,0,0.5660377358490565,0,6,11,11,11,0.7802528597230585,0,6,9,9,9,0.8495726495726497,0,0.37209302325581406,0.4888888888888888,0.7661822985468957,2
1,12,1,3,0,1,1,22,9,10,8,0,0,1,0,1,0,0.6226415094339623,0,0,6,6,0,0.0,0,0,5,6,0,0.0,0,0.5581395348837211,0.28888888888888886,0.7727873183619551,0
2,12,1,17,0,12,1,23,28,12,12,1,0,0,1,1,0,0.5283018867924527,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,0.0,0.7555555555555555,0.5785997357992074,0
1,12,1,7,1,1,1,22,27,10,9,0,0,1,0,1,0,0.5283018867924527,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,0.9186046511627907,0.7999999999999999,0.0,0
2,12,1,6,1,1,1,22,27,12,12,0,0,0,1,1,0,0.3018867924528302,0,0,5,7,4,0.7152317880794702,0,0,5,6,5,0.6246153846153846,0,0.0,0.7555555555555555,0.5785997357992074,2
1,1,1,12,1,1,1,3,3,3,3,0,0,0,1,1,0,0.018867924528301883,0,0,8,8,7,0.6943424787133395,0,0,8,8,7,0.7056923076923075,0,0.37209302325581406,0.4888888888888888,0.7661822985468957,2
2,12,1,6,1,1,1,22,27,7,7,0,0,0,1,1,0,0.490566037735849,0,0,5,8,5,0.7152317880794702,2,0,5,5,5,0.7753846153846153,0,0.2093023255813954,0.0,0.12417437252311753,2
1,14,1,3,0,1,1,13,27,5,11,0,0,0,1,1,0,0.5094339622641508,0,9,13,18,13,0.6276107997962304,0,9,11,11,11,0.6461538461538461,0,0.5930232558139535,1.0,0.3117569352708058,2
1,12,1,8,1,7,1,19,26,1,12,0,0,0,1,1,0,0.22641509433962265,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,0.0,0.7555555555555555,0.5785997357992074,0
4,12,1,14,1,1,1,2,1,4,10,0,0,1,0,1,0,0.679245283018868,0,0,6,11,3,0.7593818984547461,0,0,6,6,0,0.0,0,0.5930232558139535,1.0,0.3117569352708058,0
2,13,1,17,0,6,1,22,27,10,10,0,0,0,1,1,0,0.3773584905660377,0,0,5,10,5,0.8370860927152318,0,0,5,5,5,0.9476923076923077,0,0.2093023255813954,0.0,0.12417437252311753,1
1,14,1,14,1,1,1,23,1,9,11,1,0,0,1,1,0,0.018867924528301883,0,0,6,16,5,0.7311258278145696,0,0,6,7,5,0.6676923076923077,0,0.7325581395348838,0.11111111111111112,0.6406869220607662,1
1,14,1,1,1,12,1,23,28,5,5,0,0,1,1,1,0,0.33962264150943394,0,3,10,18,6,0.6710816777041942,0,1,9,11,3,0.6461538461538461,2,0.9999999999999999,0.24444444444444446,0.4147952443857331,0
1,1,1,11,1,1,1,13,1,4,8,0,0,0,1,1,0,0.1132075471698113,0,0,6,10,6,0.6887417218543046,0,0,6,9,6,0.6461538461538461,0,0.40697674418604646,0.3111111111111111,0.8031704095112285,1
1,1,1,2,1,1,1,13,28,10,6,1,0,0,1,1,0,0.09433962264150941,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.7555555555555555,0.5785997357992074,2
1,12,1,3,0,1,1,22,27,12,6,0,0,0,0,1,0,0.3018867924528302,0,0,6,6,1,0.5827814569536424,0,0,6,0,0,0.0,0,0.37209302325581406,0.4888888888888888,0.7661822985468957,0
1,4,3,8,1,3,1,22,18,12,11,0,0,0,0,1,0,0.45283018867924524,0,0,5,9,0,0.0,4,0,5,9,0,0.0,3,0.37209302325581406,0.4888888888888888,0.7661822985468957,0
4,4,1,12,1,3,1,22,28,10,8,0,0,0,1,1,0,0.6415094339622642,0,4,7,7,7,0.805298013245033,0,6,8,8,8,0.8924999999999998,0,0.7325581395348838,0.11111111111111112,0.6406869220607662,2
1,16,1,14,1,1,1,10,5,4,4,0,0,0,1,1,0,0.037735849056603765,0,2,6,7,6,0.7644276253547777,0,1,7,8,7,0.7740384615384615,0,0.40697674418604646,0.3111111111111111,0.8031704095112285,2
1,12,1,17,0,1,1,22,27,10,10,0,0,0,1,1,0,0.33962264150943394,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,0.40697674418604646,0.3111111111111111,0.8031704095112285,0
1,1,2,2,1,1,14,13,1,5,8,1,0,0,1,1,0,0.05660377358490565,1,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.7555555555555555,0.5785997357992074,2
1,14,1,14,1,1,1,3,2,3,3,1,0,0,1,1,0,0.018867924528301883,0,0,6,13,4,0.7284768211920529,0,0,6,8,5,0.603076923076923,0,0.7325581395348838,0.11111111111111112,0.6406869220607662,1
1,1,1,15,1,1,1,13,27,10,10,0,0,1,0,1,1,0.018867924528301883,0,0,6,11,5,0.6445916114790287,0,0,6,15,3,0.6461538461538461,0,0.7325581395348838,0.11111111111111112,0.6406869220607662,0
1,15,1,4,1,14,1,2,1,5,7,0,0,0,1,1,0,0.07547169811320753,0,0,6,12,5,0.6433301797540207,0,0,6,11,5,0.6282051282051281,0,0.7325581395348838,0.11111111111111112,0.6406869220607662,2
1,1,1,11,1,1,1,1,14,7,7,1,0,0,1,1,0,0.07547169811320753,0,0,6,9,6,0.6357615894039735,0,0,6,8,5,0.6246153846153846,0,0.7325581395348838,0.11111111111111112,0.6406869220607662,2
2,12,2,9,1,1,1,13,27,5,8,0,0,0,1,1,0,0.32075471698113206,0,0,5,10,3,0.6181015452538631,1,0,5,7,4,0.6865384615384615,0,0.2093023255813954,0.0,0.12417437252311753,2
4,12,1,8,1,1,1,22,27,7,8,1,0,0,1,1,0,0.32075471698113206,0,0,6,9,0,0.0,0,0,6,6,0,0.0,0,0.9999999999999999,0.24444444444444446,0.4147952443857331,0
1,8,2,14,1,1,1,3,3,5,11,1,0,0,1,1,0,0.07547169811320753,0,0,6,10,6,0.6291390728476821,0,0,6,8,5,0.6461538461538461,0,0.40697674418604646,0.3111111111111111,0.8031704095112285,2
1,14,1,15,1,1,1,3,27,4,8,0,0,0,1,1,0,0.2830188679245283,0,6,11,15,7,0.597918637653737,0,5,7,10,6,0.6641025641025641,0,0.7325581395348838,0.11111111111111112,0.6406869220607662,1
1,8,2,11,1,1,1,22,27,6,8,1,0,0,1,1,0,0.24528301886792453,0,0,6,17,2,0.5298013245033113,0,0,6,15,3,0.6102564102564102,0,0.0,0.7555555555555555,0.5785997357992074,0
1,1,1,2,1,1,1,1,3,4,8,1,0,1,1,1,0,0.037735849056603765,0,6,12,13,11,0.6357615894039735,0,4,11,15,10,0.602097902097902,0,0.15116279069767458,0.4888888888888888,1.0,1
1,16,1,15,1,1,1,1,14,9,9,1,0,0,1,1,0,0.05660377358490565,0,1,7,7,6,0.7328918322295807,0,1,6,7,5,0.7,0,0.15116279069767458,0.4888888888888888,1.0,0
1,1,1,5,1,1,1,13,14,10,8,1,0,0,1,1,0,0.018867924528301883,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,0.5581395348837211,0.28888888888888886,0.7727873183619551,0
1,1,1,11,1,1,1,3,3,3,3,0,0,0,1,1,0,0.037735849056603765,0,0,6,7,6,0.7644276253547777,0,0,6,6,6,0.673076923076923,0,0.15116279069767458,0.4888888888888888,1.0,2
1,8,3,12,1,1,1,3,3,4,4,1,0,0,1,1,0,0.018867924528301883,0,0,7,8,5,0.752317880794702,0,0,7,9,6,0.6676923076923077,0,0.5581395348837211,0.28888888888888886,0.7727873183619551,0
1,12,1,17,0,1,1,1,14,5,9,0,0,0,1,1,0,0.18867924528301888,0,0,5,8,4,0.609271523178808,0,0,5,9,3,0.5564102564102564,0,0.5930232558139535,1.0,0.3117569352708058,0
1,12,1,15,1,9,1,1,1,10,10,1,0,0,1,1,0,0.6603773584905661,0,0,6,7,5,0.6887417218543046,0,0,6,6,6,0.8076923076923076,0,0.2093023255813954,0.0,0.12417437252311753,2
2,14,1,4,1,1,1,1,1,5,6,1,0,0,0,1,0,0.22641509433962265,0,0,6,6,0,0.0,0,0,6,8,0,0.0,0,0.9186046511627907,0.7999999999999999,0.0,0
1,16,1,4,1,14,1,1,14,5,5,1,0,1,0,1,0,0.09433962264150941,0,0,6,12,3,0.6004415011037528,0,0,6,13,2,0.5923076923076923,0,0.15116279069767458,0.4888888888888888,1.0,0
1,14,1,6,1,1,11,23,28,10,7,1,0,0,1,1,0,0.20754716981132076,1,13,18,45,18,0.6622516556291391,12,10,13,26,12,0.6153846153846153,6,0.9186046511627907,0.7999999999999999,0.0,2
1,12,1,14,1,6,1,1,1,12,4,1,0,0,1,1,0,0.24528301886792453,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,0.0,0.7555555555555555,0.5785997357992074,0
1,1,2,12,1,1,1,1,1,6,4,1,0,0,1,0,0,0.018867924528301883,0,0,7,7,7,0.7137180700094607,0,0,8,9,8,0.7508547008547009,0,0.9999999999999999,0.24444444444444446,0.4147952443857331,2
1,1,2,14,1,1,1,23,27,6,6,1,0,0,1,0,0,0.07547169811320753,0,0,5,5,4,0.6225165562913907,0,0,5,5,3,0.717948717948718,0,0.2093023255813954,0.0,0.12417437252311753,2
1,1,1,5,1,1,1,22,27,10,10,1,0,1,1,0,1,0.05660377358490565,0,0,6,9,6,0.7064017660044151,0,0,6,10,6,0.7897435897435896,0,0.5930232558139535,1.0,0.3117569352708058,2
1,13,1,12,1,1,1,22,27,4,4,1,0,0,1,0,1,0.07547169811320753,0,0,8,8,8,0.6943046357615894,0,0,8,8,8,0.7056538461538461,0,0.2093023255813954,0.0,0.12417437252311753,2
2,12,1,17,0,12,1,13,27,8,10,0,0,1,0,0,0,0.2830188679245283,0,0,5,5,0,0.0,0,0,5,6,0,0.0,0,0.37209302325581406,0.4888888888888888,0.7661822985468957,0
1,1,3,5,1,1,1,22,27,10,10,1,0,0,1,1,1,0.05660377358490565,0,0,6,6,6,0.8211920529801324,0,0,6,7,6,0.655128205128205,0,0.5581395348837211,0.28888888888888886,0.7727873183619551,2
1,1,4,2,1,1,1,1,14,5,6,1,0,1,0,1,0,0.037735849056603765,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.9186046511627907,0.7999999999999999,0.0,0
1,6,1,14,1,1,14,1,1,10,6,0,0,1,0,1,0,0.018867924528301883,1,0,6,6,4,0.5960264900662252,0,0,6,7,3,0.6641025641025641,0,0.15116279069767458,0.4888888888888888,1.0,0
1,14,1,17,0,1,1,22,2,10,5,1,0,0,0,1,0,0.1132075471698113,0,10,15,24,12,0.5827814569536424,0,10,14,21,11,0.6118881118881119,1,0.0,0.7555555555555555,0.5785997357992074,0
1,1,1,11,1,1,1,1,1,4,4,1,0,0,1,1,0,0.05660377358490565,0,0,6,10,6,0.6534216335540839,0,0,6,9,4,0.7,0,0.5581395348837211,0.28888888888888886,0.7727873183619551,2
2,14,2,9,1,1,1,22,27,10,10,1,0,0,1,0,0,0.5471698113207546,0,4,9,18,8,0.6026490066225165,2,0,5,11,5,0.6353846153846153,0,0.2093023255813954,0.0,0.12417437252311753,2
1,8,1,4,1,1,1,3,3,3,3,0,0,0,1,1,0,0.18867924528301888,0,16,18,19,18,0.6475349521707137,0,9,12,15,12,0.6668639053254437,0,0.9186046511627907,0.7999999999999999,0.0,2
1,3,1,2,1,1,1,3,14,2,11,1,0,0,1,1,0,0.05660377358490565,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.9999999999999999,0.24444444444444446,0.4147952443857331,1
2,14,3,3,0,12,1,22,27,10,10,1,0,0,1,1,0,0.45283018867924524,0,5,9,11,9,0.6357615894039735,0,3,7,8,6,0.6461538461538461,0,0.2093023255813954,0.0,0.12417437252311753,2
1,6,1,9,1,1,8,1,3,30,4,0,0,1,1,1,0,0.43396226415094336,1,0,5,10,1,0.5827814569536424,0,0,5,10,1,0.5384615384615384,0,0.40697674418604646,0.3111111111111111,0.8031704095112285,1
2,15,1,3,0,14,1,1,1,6,6,0,0,0,1,1,0,0.3773584905660377,0,12,16,17,16,0.7483443708609272,0,6,11,14,10,0.7,0,0.5581395348837211,0.28888888888888886,0.7727873183619551,2
1,1,4,9,1,1,1,23,28,6,11,0,0,0,1,1,0,0.05660377358490565,0,0,5,8,5,0.5403973509933775,0,0,5,7,5,0.603076923076923,0,0.5581395348837211,0.28888888888888886,0.7727873183619551,1
1,15,1,8,1,14,1,1,1,5,5,1,0,0,1,0,0,0.05660377358490565,0,0,5,7,4,0.6357615894039735,1,0,5,6,4,0.6676923076923077,0,0.37209302325581406,0.4888888888888888,0.7661822985468957,1
1,4,1,17,0,15,1,1,27,5,2,0,0,0,1,0,0,0.169811320754717,0,8,9,11,9,0.6534216335540839,0,4,7,7,7,0.6769230769230768,0,0.5581395348837211,0.28888888888888886,0.7727873183619551,2
2,12,1,3,0,1,1,22,27,10,8,0,0,0,1,1,0,0.6981132075471699,0,4,9,9,9,0.7593818984547461,0,2,7,7,7,0.7461538461538462,0,0.15116279069767458,0.4888888888888888,1.0,2
1,8,5,14,1,1,1,13,14,6,6,1,0,0,1,1,0,0.07547169811320753,0,0,6,6,6,0.8035320088300221,0,0,6,9,6,0.7538461538461538,0,0.37209302325581406,0.4888888888888888,0.7661822985468957,2
1,1,1,6,1,1,1,1,1,10,10,1,0,0,1,0,1,0.05660377358490565,0,0,6,8,6,0.8022705771050141,0,0,6,8,6,0.8153846153846153,0,0.40697674418604646,0.3111111111111111,0.8031704095112285,2
1,8,6,15,1,1,1,1,14,6,6,1,0,0,1,0,0,0.018867924528301883,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,0.5581395348837211,0.28888888888888886,0.7727873183619551,0
1,1,3,12,1,1,1,1,14,5,10,1,0,0,1,0,0,0.037735849056603765,0,0,7,9,6,0.7105392620624409,0,0,8,12,7,0.7158547008547008,0,0.9186046511627907,0.7999999999999999,0.0,1
1,1,2,10,1,1,1,23,1,5,11,1,0,0,1,0,0,0.018867924528301883,0,0,6,7,6,0.6534216335540839,0,0,6,7,6,0.655128205128205,0,0.2093023255813954,0.0,0.12417437252311753,2
1,1,1,6,1,1,1,3,1,3,9,1,0,0,1,0,0,0.037735849056603765,0,0,6,13,4,0.6251655629139073,0,0,6,18,4,0.6569230769230768,0,0.5581395348837211,0.28888888888888886,0.7727873183619551,1
1,15,1,6,1,14,1,1,1,5,8,1,0,1,1,0,0,0.09433962264150941,0,2,6,9,6,0.6357615894039735,0,1,6,12,3,0.6461538461538461,0,0.7325581395348838,0.11111111111111112,0.6406869220607662,0
1,14,1,6,1,1,1,2,1,5,5,0,0,0,1,0,0,0.037735849056603765,0,0,6,7,6,0.7947019867549668,0,0,6,8,6,0.8413461538461537,0,0.5581395348837211,0.28888888888888886,0.7727873183619551,2
1,1,1,2,1,1,1,3,2,5,3,1,0,0,1,0,0,0.07547169811320753,0,6,12,12,8,0.7350993377483444,0,4,11,13,9,0.6838461538461538,1,0.15116279069767458,0.4888888888888888,1.0,0
1,8,1,16,1,1,1,3,3,18,24,0,0,0,1,0,0,0.05660377358490565,0,0,7,9,6,0.6269315673289183,0,0,7,7,6,0.7717948717948717,0,0.40697674418604646,0.3111111111111111,0.8031704095112285,1
1,8,3,15,1,1,1,1,14,6,6,1,0,0,1,0,1,0.018867924528301883,0,0,6,6,6,0.6622516556291391,0,0,6,6,6,0.7448717948717949,0,0.9999999999999999,0.24444444444444446,0.4147952443857331,2
1,8,1,15,1,1,1,23,28,8,8,1,0,0,1,0,1,0.018867924528301883,0,0,6,6,6,0.7947019867549668,0,0,6,6,6,0.8346153846153845,0,0.15116279069767458,0.4888888888888888,1.0,2
1,8,1,14,1,1,1,1,1,6,5,1,0,1,1,0,0,0.05660377358490565,0,0,6,10,2,0.6181015452538631,0,0,6,10,4,0.5653846153846154,0,0.9186046511627907,0.7999999999999999,0.0,0
1,1,1,12,1,1,1,13,27,4,9,0,0,0,1,0,1,0.018867924528301883,0,0,7,10,7,0.7771125827814569,0,0,8,8,8,0.7879711538461538,0,0.9186046511627907,0.7999999999999999,0.0,2
1,1,3,12,1,1,1,3,3,2,4,1,0,0,1,0,0,0.018867924528301883,0,0,8,9,6,0.707019867549669,2,0,8,9,6,0.7185769230769231,2,0.2093023255813954,0.0,0.12417437252311753,1
1,1,2,15,1,1,1,1,24,10,10,1,0,0,1,0,1,0.05660377358490565,0,0,6,7,5,0.6781456953642384,0,0,6,6,6,0.6641025641025641,0,0.5581395348837211,0.28888888888888886,0.7727873183619551,2
1,1,1,10,1,1,1,1,1,2,2,1,0,0,1,0,0,0.037735849056603765,0,0,6,10,6,0.5739514348785872,0,0,6,7,6,0.6538461538461537,0,0.40697674418604646,0.3111111111111111,0.8031704095112285,2
1,1,1,5,1,1,1,3,3,2,3,1,0,0,1,0,0,0.018867924528301883,0,0,6,6,6,0.7240618101545253,0,0,6,6,5,0.7538461538461538,0,0.5930232558139535,1.0,0.3117569352708058,2
1,1,1,12,1,1,1,3,1,5,6,0,0,0,1,0,0,0.018867924528301883,0,0,8,8,7,0.7701797540208135,0,0,8,8,7,0.7827692307692307,0,0.37209302325581406,0.4888888888888888,0.7661822985468957,2
1,3,3,6,1,1,1,22,27,1,12,0,0,1,1,0,1,0.018867924528301883,0,0,5,5,5,0.7629139072847683,0,0,5,5,5,0.7538461538461538,0,0.0,0.7555555555555555,0.5785997357992074,0
1,8,3,2,1,1,1,13,1,6,5,1,0,0,1,0,1,0.05660377358490565,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.5930232558139535,1.0,0.3117569352708058,2
1,8,1,15,1,1,1,1,14,10,10,0,0,0,1,0,1,0.037735849056603765,0,0,6,6,6,0.6975717439293598,0,0,6,6,6,0.7448717948717949,0,0.40697674418604646,0.3111111111111111,0.8031704095112285,2
1,12,1,12,1,1,1,3,3,3,3,0,0,0,0,1,0,0.3584905660377358,0,0,6,15,2,0.609271523178808,0,0,7,9,0,0.0,0,0.9186046511627907,0.7999999999999999,0.0,0
1,8,1,10,1,1,1,1,30,10,3,0,0,0,1,0,1,0.037735849056603765,0,0,6,7,6,0.6004415011037528,0,0,6,7,6,0.6692307692307692,0,0.40697674418604646,0.3111111111111111,0.8031704095112285,2
1,8,3,10,1,1,1,3,1,3,6,1,0,0,1,0,0,0.018867924528301883,0,0,6,6,6,0.6357615894039735,0,0,6,6,5,0.7323076923076922,0,0.15116279069767458,0.4888888888888888,1.0,2
1,1,3,15,1,1,1,13,14,4,4,0,0,0,1,0,1,0.018867924528301883,0,0,6,6,6,0.6975717439293598,0,0,6,6,6,0.655128205128205,0,0.5581395348837211,0.28888888888888886,0.7727873183619551,2
1,1,3,15,1,1,1,23,28,6,9,1,0,0,1,0,1,0.018867924528301883,0,0,6,6,6,0.7858719646799117,0,0,6,6,6,0.7628205128205128,0,0.15116279069767458,0.4888888888888888,1.0,2
1,15,1,5,1,1,1,1,1,10,9,1,0,0,1,0,0,0.037735849056603765,0,2,7,7,7,0.6887417218543046,0,5,9,9,9,0.7119658119658118,0,0.5581395348837211,0.28888888888888886,0.7727873183619551,2
1,9,3,12,1,1,1,1,1,5,9,1,0,0,1,0,0,0.018867924528301883,0,0,7,8,7,0.6933585619678334,0,0,8,8,8,0.6973076923076922,0,0.40697674418604646,0.3111111111111111,0.8031704095112285,2
1,1,1,8,1,1,1,1,27,10,10,1,0,0,1,0,1,0.037735849056603765,0,0,6,8,6,0.7064017660044151,0,0,6,7,6,0.7358974358974358,0,0.15116279069767458,0.4888888888888888,1.0,2
1,1,1,16,1,1,1,3,1,4,8,1,0,0,1,0,0,0.018867924528301883,0,0,6,7,6,0.6445916114790287,0,0,6,10,4,0.6865384615384615,0,0.37209302325581406,0.4888888888888888,0.7661822985468957,1
1,17,1,5,1,16,1,25,14,4,6,1,0,0,0,0,1,0.09433962264150941,0,0,6,8,6,0.5827814569536424,0,0,6,10,4,0.6461538461538461,0,0.15116279069767458,0.4888888888888888,1.0,1
1,1,2,10,1,1,1,13,1,10,9,1,0,1,0,0,0,0.018867924528301883,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,0.40697674418604646,0.3111111111111111,0.8031704095112285,0
1,8,4,9,1,1,1,13,14,6,6,1,0,0,1,0,0,0.037735849056603765,0,0,5,7,5,0.7205298013245033,0,0,5,6,5,0.6569230769230768,0,0.15116279069767458,0.4888888888888888,1.0,2
1,1,1,15,1,1,1,23,28,10,10,1,0,0,1,0,0,0.018867924528301883,0,0,6,6,6,0.8211920529801324,0,0,6,6,6,0.7538461538461538,0,0.40697674418604646,0.3111111111111111,0.8031704095112285,2
1,1,3,16,1,1,1,1,3,6,4,0,0,0,1,0,0,0.037735849056603765,0,0,7,7,7,0.7341532639545885,0,0,7,7,7,0.7692307692307692,0,0.40697674418604646,0.3111111111111111,0.8031704095112285,2
1,8,2,9,1,1,1,13,1,10,4,1,0,1,1,0,0,0.05660377358490565,0,0,5,10,2,0.609271523178808,0,0,5,8,3,0.5384615384615384,0,0.40697674418604646,0.3111111111111111,0.8031704095112285,1
1,8,3,5,1,1,1,1,28,4,6,1,0,0,1,0,1,0.018867924528301883,0,0,6,6,6,0.6887417218543046,0,0,6,6,6,0.655128205128205,0,0.9999999999999999,0.24444444444444446,0.4147952443857331,2
1,1,1,8,1,1,1,3,3,3,11,0,0,1,0,0,0,0.1132075471698113,0,0,6,10,6,0.7417218543046358,0,0,6,11,4,0.7,0,0.40697674418604646,0.3111111111111111,0.8031704095112285,1
1,1,4,15,1,1,1,1,3,5,8,1,0,0,1,0,0,0.05660377358490565,0,0,4,4,0,0.0,0,0,6,0,0,0.0,0,0.15116279069767458,0.4888888888888888,1.0,0
1,1,5,5,1,1,1,3,1,10,4,1,0,0,1,0,0,0.05660377358490565,0,0,6,6,6,0.5916114790286975,0,0,6,9,6,0.6192307692307691,0,0.5581395348837211,0.28888888888888886,0.7727873183619551,1
1,1,1,10,1,1,1,1,1,10,5,1,0,1,0,0,1,0.09433962264150941,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,0.5581395348837211,0.28888888888888886,0.7727873183619551,0
1,8,2,16,1,1,1,13,28,6,8,1,0,0,1,0,1,0.018867924528301883,0,0,7,8,7,0.6433301797540207,0,0,7,9,6,0.7358974358974358,0,0.40697674418604646,0.3111111111111111,0.8031704095112285,2
1,8,1,12,1,1,1,13,28,10,10,0,0,0,1,0,1,0.018867924528301883,0,0,7,7,7,0.7494418164616841,0,0,8,9,8,0.7338034188034188,0,0.40697674418604646,0.3111111111111111,0.8031704095112285,2
1,1,1,12,1,1,1,3,4,4,4,0,0,0,1,0,0,0.018867924528301883,0,0,7,7,7,0.7655629139072847,0,0,8,9,8,0.7616239316239315,0,0.40697674418604646,0.3111111111111111,0.8031704095112285,2
1,1,1,16,1,1,1,13,3,5,5,0,0,0,1,0,0,0.018867924528301883,0,0,7,7,7,0.8325449385052034,0,0,7,7,7,0.8076923076923076,0,0.40697674418604646,0.3111111111111111,0.8031704095112285,2
1,16,1,9,1,1,1,1,1,5,5,0,0,0,1,0,0,0.07547169811320753,0,0,5,9,5,0.6781456953642384,0,0,5,11,3,0.682051282051282,0,0.40697674418604646,0.3111111111111111,0.8031704095112285,1
1,8,1,5,1,1,1,1,27,5,6,0,0,0,1,0,0,0.05660377358490565,0,0,6,6,6,0.6622516556291391,0,0,6,8,6,0.6192307692307691,0,0.37209302325581406,0.4888888888888888,0.7661822985468957,1
1,7,1,5,1,1,1,1,1,5,5,1,0,0,1,0,0,0.018867924528301883,0,0,6,6,6,0.7682119205298014,0,0,6,6,6,0.691025641025641,0,0.5581395348837211,0.28888888888888886,0.7727873183619551,2
1,8,2,12,1,1,1,13,27,4,6,1,0,0,0,0,1,0.05660377358490565,0,0,7,7,7,0.7132639545884579,0,0,8,10,7,0.7088461538461539,0,0.40697674418604646,0.3111111111111111,0.8031704095112285,1
1,1,1,3,0,1,1,19,27,10,12,1,0,0,1,0,0,0.15094339622641512,0,0,6,6,6,0.6799116997792495,0,0,6,6,6,0.691025641025641,0,0.0,0.7555555555555555,0.5785997357992074,2
1,1,1,9,1,1,1,13,14,10,10,1,0,0,1,0,1,0.018867924528301883,0,0,5,10,5,0.6357615894039735,0,0,5,8,4,0.6246153846153846,0,0.7325581395348838,0.11111111111111112,0.6406869220607662,2
1,1,3,2,1,1,1,10,14,10,4,1,0,0,1,0,0,0.037735849056603765,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.7325581395348838,0.11111111111111112,0.6406869220607662,2
1,1,1,6,1,1,3,1,14,5,8,1,0,0,1,0,0,0.05660377358490565,1,0,7,9,6,0.7795648060548722,0,1,7,16,6,0.7107692307692307,0,0.5581395348837211,0.28888888888888886,0.7727873183619551,1
1,1,2,10,1,1,1,13,14,10,10,1,0,0,1,0,1,0.05660377358490565,0,0,6,7,6,0.6660359508041627,0,0,6,7,6,0.7153846153846154,0,0.5581395348837211,0.28888888888888886,0.7727873183619551,2
1,9,4,15,1,1,1,1,1,10,10,1,0,0,1,0,1,0.07547169811320753,0,0,6,6,6,0.6622516556291391,0,0,6,6,6,0.6192307692307691,0,0.40697674418604646,0.3111111111111111,0.8031704095112285,2
1,8,3,14,1,1,1,1,3,5,4,1,0,0,1,0,0,0.018867924528301883,0,0,6,8,6,0.7417218543046358,0,0,6,9,5,0.7538461538461538,0,0.15116279069767458,0.4888888888888888,1.0,2
1,8,1,16,1,1,1,1,1,6,8,1,0,0,1,0,0,0.018867924528301883,0,0,7,8,7,0.6130558183538316,0,0,7,9,6,0.7089743589743589,0,0.40697674418604646,0.3111111111111111,0.8031704095112285,0
1,1,3,5,1,1,1,1,3,10,8,1,0,0,1,0,1,0.018867924528301883,0,0,6,6,6,0.8388520971302429,0,0,6,6,6,0.8256410256410256,0,0.40697674418604646,0.3111111111111111,0.8031704095112285,2
1,1,4,12,1,1,1,13,14,5,6,1,0,0,1,0,0,0.018867924528301883,0,0,8,8,8,0.7549668874172185,0,0,8,8,8,0.7673076923076922,0,0.2093023255813954,0.0,0.12417437252311753,2
1,14,1,14,1,1,1,3,14,4,6,0,0,0,1,0,0,0.037735849056603765,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,0.9186046511627907,0.7999999999999999,0.0,0
